representation,n_bags,positive_rate,n_features,split,status,roc_auc,pr_auc,accuracy,eval_seconds,n_excluded_bags,family,anomaly,prevalence,k_hop,n,n_centers,bag_nodes_median,bag_nodes_p90,run_id
size_only,799,0.0976,2,6.0,ok,0.8258,0.6176,0.9542,0.4,,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
size_only,799,0.0976,2,7.0,ok,0.8616,0.6475,0.9458,0.4,,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
size_only,799,0.0976,2,8.0,ok,0.817,0.5816,0.9458,0.4,,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
size_only,799,0.0976,2,9.0,ok,0.8287,0.641,0.9542,0.4,,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
node_oracle,799,0.0976,33,0.0,ok,1.0,1.0,1.0,0.92,0.0,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
node_oracle,799,0.0976,33,1.0,ok,0.9778,0.9348,0.9875,0.92,0.0,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
node_oracle,799,0.0976,33,2.0,ok,0.937,0.7458,0.9708,0.92,0.0,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
node_oracle,799,0.0976,33,3.0,ok,0.9044,0.8263,0.9792,0.92,0.0,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
node_oracle,799,0.0976,33,4.0,ok,0.9631,0.9337,0.9917,0.92,0.0,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
node_oracle,799,0.0976,33,5.0,ok,0.9122,0.8522,0.9833,0.92,0.0,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
node_oracle,799,0.0976,33,6.0,ok,0.92,0.8538,0.9833,0.92,0.0,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
node_oracle,799,0.0976,33,7.0,ok,0.9451,0.9214,0.9917,0.92,0.0,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
node_oracle,799,0.0976,33,8.0,ok,0.9526,0.9259,0.9917,0.92,0.0,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
node_oracle,799,0.0976,33,9.0,ok,0.9328,0.8917,0.9875,0.92,0.0,ba,tail,0.05,1,3000,800,6.0,13.0,ba_tail_p0.05_k1
wasserstein,799,0.3417,16,0.0,ok,0.5758,0.4817,0.6167,0.89,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
wasserstein,799,0.3417,16,1.0,ok,0.6663,0.6056,0.675,0.89,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
wasserstein,799,0.3417,16,2.0,ok,0.7018,0.6273,0.7333,0.89,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
wasserstein,799,0.3417,16,3.0,ok,0.6579,0.5655,0.6583,0.89,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
wasserstein,799,0.3417,16,4.0,ok,0.5962,0.4993,0.625,0.89,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
wasserstein,799,0.3417,16,5.0,ok,0.6213,0.5373,0.6583,0.89,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
wasserstein,799,0.3417,16,6.0,ok,0.6501,0.5621,0.65,0.89,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
wasserstein,799,0.3417,16,7.0,ok,0.5918,0.4839,0.5708,0.89,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
wasserstein,799,0.3417,16,8.0,ok,0.6268,0.5358,0.625,0.89,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
wasserstein,799,0.3417,16,9.0,ok,0.6072,0.4732,0.6167,0.89,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_all,799,0.3417,99,0.0,ok,0.6826,0.5578,0.6792,3.67,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_all,799,0.3417,99,1.0,ok,0.7027,0.6535,0.7167,3.67,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_all,799,0.3417,99,2.0,ok,0.716,0.6389,0.7417,3.67,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_all,799,0.3417,99,3.0,ok,0.7328,0.6507,0.7333,3.67,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_all,799,0.3417,99,4.0,ok,0.6105,0.5021,0.6625,3.67,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_all,799,0.3417,99,5.0,ok,0.691,0.5853,0.675,3.67,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_all,799,0.3417,99,6.0,ok,0.6581,0.5834,0.6583,3.67,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_all,799,0.3417,99,7.0,ok,0.6859,0.581,0.6917,3.67,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_all,799,0.3417,99,8.0,ok,0.6717,0.6032,0.6542,3.67,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_all,799,0.3417,99,9.0,ok,0.6017,0.5045,0.6583,3.67,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_max,799,0.3417,33,0.0,ok,0.682,0.6077,0.6792,1.3,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_max,799,0.3417,33,1.0,ok,0.636,0.5978,0.6583,1.3,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_max,799,0.3417,33,2.0,ok,0.6964,0.6615,0.725,1.3,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_max,799,0.3417,33,3.0,ok,0.6984,0.6195,0.7,1.3,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_max,799,0.3417,33,4.0,ok,0.5568,0.474,0.6458,1.3,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_max,799,0.3417,33,5.0,ok,0.6723,0.5909,0.6792,1.3,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_max,799,0.3417,33,6.0,ok,0.6558,0.5941,0.6542,1.3,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_max,799,0.3417,33,7.0,ok,0.6486,0.5843,0.6792,1.3,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_max,799,0.3417,33,8.0,ok,0.6172,0.5928,0.675,1.3,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
pooled_max,799,0.3417,33,9.0,ok,0.5685,0.4639,0.6167,1.3,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
size_only,799,0.3417,2,0.0,ok,0.6087,0.5072,0.6833,0.52,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
size_only,799,0.3417,2,1.0,ok,0.6781,0.6194,0.6917,0.52,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
size_only,799,0.3417,2,2.0,ok,0.6433,0.575,0.6833,0.52,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
size_only,799,0.3417,2,3.0,ok,0.6027,0.5432,0.6083,0.52,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
size_only,799,0.3417,2,4.0,ok,0.6009,0.5224,0.6333,0.52,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
size_only,799,0.3417,2,5.0,ok,0.5822,0.5468,0.6792,0.52,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
size_only,799,0.3417,2,6.0,ok,0.5651,0.5208,0.6125,0.52,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
size_only,799,0.3417,2,7.0,ok,0.5899,0.5098,0.6708,0.52,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
size_only,799,0.3417,2,8.0,ok,0.6168,0.5512,0.6458,0.52,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
size_only,799,0.3417,2,9.0,ok,0.5705,0.499,0.6333,0.52,,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
node_oracle,799,0.3417,33,0.0,ok,0.9298,0.9404,0.95,0.98,0.0,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
node_oracle,799,0.3417,33,1.0,ok,0.9506,0.949,0.9583,0.98,0.0,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
node_oracle,799,0.3417,33,2.0,ok,0.9566,0.9597,0.9625,0.98,0.0,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
node_oracle,799,0.3417,33,3.0,ok,0.9183,0.9261,0.8667,0.98,0.0,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
node_oracle,799,0.3417,33,4.0,ok,0.9553,0.9561,0.9167,0.98,0.0,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
node_oracle,799,0.3417,33,5.0,ok,0.9482,0.9555,0.9708,0.98,0.0,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
node_oracle,799,0.3417,33,6.0,ok,0.9731,0.9726,0.975,0.98,0.0,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
node_oracle,799,0.3417,33,7.0,ok,0.9114,0.9176,0.9375,0.98,0.0,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
node_oracle,799,0.3417,33,8.0,ok,0.964,0.9621,0.9625,0.98,0.0,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
node_oracle,799,0.3417,33,9.0,ok,0.8972,0.9084,0.8583,0.98,0.0,ba,tail,0.05,2,3000,800,94.0,230.4000000000001,ba_tail_p0.05_k2
wasserstein,800,0.1688,16,0.0,ok,0.7766,0.5768,0.8708,0.48,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
wasserstein,800,0.1688,16,1.0,ok,0.7932,0.6066,0.9,0.48,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
wasserstein,800,0.1688,16,2.0,ok,0.8364,0.627,0.8917,0.48,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
wasserstein,800,0.1688,16,3.0,ok,0.815,0.6082,0.8708,0.48,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
wasserstein,800,0.1688,16,4.0,ok,0.8231,0.6452,0.9042,0.48,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
wasserstein,800,0.1688,16,5.0,ok,0.8116,0.6391,0.8917,0.48,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
wasserstein,800,0.1688,16,6.0,ok,0.8251,0.6369,0.8958,0.48,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
wasserstein,800,0.1688,16,7.0,ok,0.8584,0.6892,0.9125,0.48,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
wasserstein,800,0.1688,16,8.0,ok,0.8619,0.702,0.9167,0.48,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
wasserstein,800,0.1688,16,9.0,ok,0.8793,0.6846,0.9042,0.48,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_all,800,0.1688,99,0.0,ok,0.7795,0.6636,0.9167,0.98,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_all,800,0.1688,99,1.0,ok,0.7949,0.695,0.9083,0.98,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_all,800,0.1688,99,2.0,ok,0.8746,0.7389,0.9125,0.98,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_all,800,0.1688,99,3.0,ok,0.8213,0.681,0.9,0.98,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_all,800,0.1688,99,4.0,ok,0.8515,0.7424,0.925,0.98,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_all,800,0.1688,99,5.0,ok,0.8027,0.7182,0.9208,0.98,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_all,800,0.1688,99,6.0,ok,0.8334,0.7071,0.9167,0.98,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_all,800,0.1688,99,7.0,ok,0.8726,0.75,0.9208,0.98,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_all,800,0.1688,99,8.0,ok,0.8475,0.7421,0.9292,0.98,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_all,800,0.1688,99,9.0,ok,0.903,0.7878,0.925,0.98,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_max,800,0.1688,33,0.0,ok,0.7593,0.5802,0.8958,0.6,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_max,800,0.1688,33,1.0,ok,0.7782,0.5871,0.8958,0.6,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_max,800,0.1688,33,2.0,ok,0.823,0.5806,0.8917,0.6,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_max,800,0.1688,33,3.0,ok,0.8125,0.608,0.8708,0.6,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_max,800,0.1688,33,4.0,ok,0.8298,0.6484,0.9042,0.6,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_max,800,0.1688,33,5.0,ok,0.8173,0.6523,0.8958,0.6,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_max,800,0.1688,33,6.0,ok,0.8207,0.6362,0.8917,0.6,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_max,800,0.1688,33,7.0,ok,0.8443,0.6914,0.9042,0.6,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_max,800,0.1688,33,8.0,ok,0.8676,0.7023,0.9167,0.6,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
pooled_max,800,0.1688,33,9.0,ok,0.867,0.679,0.9,0.6,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
size_only,800,0.1688,2,0.0,ok,0.7946,0.5847,0.8917,0.4,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
size_only,800,0.1688,2,1.0,ok,0.7795,0.5816,0.8917,0.4,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
size_only,800,0.1688,2,2.0,ok,0.8375,0.6297,0.9,0.4,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
size_only,800,0.1688,2,3.0,ok,0.8304,0.6198,0.8708,0.4,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
size_only,800,0.1688,2,4.0,ok,0.8314,0.651,0.9042,0.4,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
size_only,800,0.1688,2,5.0,ok,0.814,0.6529,0.9,0.4,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
size_only,800,0.1688,2,6.0,ok,0.8179,0.6286,0.8917,0.4,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
size_only,800,0.1688,2,7.0,ok,0.8451,0.6831,0.9083,0.4,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
size_only,800,0.1688,2,8.0,ok,0.8637,0.6916,0.9042,0.4,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
size_only,800,0.1688,2,9.0,ok,0.8566,0.6709,0.8958,0.4,,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
node_oracle,800,0.1688,33,0.0,ok,0.9549,0.9395,0.9833,0.96,0.0,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
node_oracle,800,0.1688,33,1.0,ok,0.9344,0.9307,0.9708,0.96,0.0,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
node_oracle,800,0.1688,33,2.0,ok,0.9601,0.9588,0.9875,0.96,0.0,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
node_oracle,800,0.1688,33,3.0,ok,0.9421,0.9261,0.9833,0.96,0.0,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
node_oracle,800,0.1688,33,4.0,ok,0.9719,0.9489,0.975,0.96,0.0,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
node_oracle,800,0.1688,33,5.0,ok,0.9561,0.9415,0.9833,0.96,0.0,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
node_oracle,800,0.1688,33,6.0,ok,0.9622,0.9453,0.975,0.96,0.0,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
node_oracle,800,0.1688,33,7.0,ok,0.9611,0.9371,0.9833,0.96,0.0,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
node_oracle,800,0.1688,33,8.0,ok,0.9609,0.9332,0.975,0.96,0.0,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
node_oracle,800,0.1688,33,9.0,ok,0.9516,0.9404,0.9875,0.96,0.0,ba,tail,0.1,1,3000,800,6.0,13.0,ba_tail_p0.1_k1
wasserstein,800,0.5363,16,0.0,ok,0.7047,0.7704,0.65,0.94,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
wasserstein,800,0.5363,16,1.0,ok,0.6777,0.7467,0.5958,0.94,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
wasserstein,800,0.5363,16,2.0,ok,0.6349,0.7206,0.575,0.94,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
wasserstein,800,0.5363,16,3.0,ok,0.7149,0.7786,0.6583,0.94,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
wasserstein,800,0.5363,16,4.0,ok,0.6762,0.7489,0.6125,0.94,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
wasserstein,800,0.5363,16,5.0,ok,0.627,0.7111,0.5833,0.94,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
wasserstein,800,0.5363,16,6.0,ok,0.6752,0.7568,0.5917,0.94,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
wasserstein,800,0.5363,16,7.0,ok,0.6605,0.7369,0.6292,0.94,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
wasserstein,800,0.5363,16,8.0,ok,0.6769,0.7626,0.6208,0.94,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
wasserstein,800,0.5363,16,9.0,ok,0.6672,0.7452,0.5958,0.94,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_all,800,0.5363,99,0.0,ok,0.7114,0.7701,0.6333,4.11,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_all,800,0.5363,99,1.0,ok,0.7124,0.7579,0.6333,4.11,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_all,800,0.5363,99,2.0,ok,0.6679,0.7417,0.6,4.11,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_all,800,0.5363,99,3.0,ok,0.7578,0.8151,0.6958,4.11,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_all,800,0.5363,99,4.0,ok,0.7314,0.7944,0.6625,4.11,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_all,800,0.5363,99,5.0,ok,0.7159,0.7559,0.675,4.11,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_all,800,0.5363,99,6.0,ok,0.7082,0.7871,0.6542,4.11,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_all,800,0.5363,99,7.0,ok,0.7162,0.7819,0.65,4.11,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_all,800,0.5363,99,8.0,ok,0.7264,0.7866,0.675,4.11,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_all,800,0.5363,99,9.0,ok,0.7207,0.7811,0.6708,4.11,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_max,800,0.5363,33,0.0,ok,0.6819,0.7486,0.6167,1.83,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_max,800,0.5363,33,1.0,ok,0.7179,0.7759,0.6792,1.83,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_max,800,0.5363,33,2.0,ok,0.6852,0.7141,0.6417,1.83,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_max,800,0.5363,33,3.0,ok,0.7368,0.7981,0.6708,1.83,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_max,800,0.5363,33,4.0,ok,0.6906,0.7389,0.6208,1.83,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_max,800,0.5363,33,5.0,ok,0.693,0.757,0.6375,1.83,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_max,800,0.5363,33,6.0,ok,0.7207,0.7987,0.6167,1.83,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_max,800,0.5363,33,7.0,ok,0.7255,0.7861,0.6792,1.83,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_max,800,0.5363,33,8.0,ok,0.7354,0.7978,0.6667,1.83,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
pooled_max,800,0.5363,33,9.0,ok,0.7292,0.7753,0.7,1.83,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
size_only,800,0.5363,2,0.0,ok,0.6247,0.701,0.5458,0.51,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
size_only,800,0.5363,2,1.0,ok,0.6285,0.7454,0.5583,0.51,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
size_only,800,0.5363,2,2.0,ok,0.58,0.6524,0.5417,0.51,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
size_only,800,0.5363,2,3.0,ok,0.6735,0.7541,0.6208,0.51,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
size_only,800,0.5363,2,4.0,ok,0.6006,0.691,0.5708,0.51,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
size_only,800,0.5363,2,5.0,ok,0.607,0.6879,0.5625,0.51,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
size_only,800,0.5363,2,6.0,ok,0.5893,0.6794,0.5667,0.51,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
size_only,800,0.5363,2,7.0,ok,0.5774,0.6812,0.5083,0.51,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
size_only,800,0.5363,2,8.0,ok,0.5928,0.6792,0.5625,0.51,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
size_only,800,0.5363,2,9.0,ok,0.5717,0.6649,0.5125,0.51,,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
node_oracle,800,0.5363,33,0.0,ok,0.9408,0.9604,0.9167,0.97,0.0,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
node_oracle,800,0.5363,33,1.0,ok,0.9554,0.9732,0.9292,0.97,0.0,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
node_oracle,800,0.5363,33,2.0,ok,0.9537,0.973,0.9208,0.97,0.0,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
node_oracle,800,0.5363,33,3.0,ok,0.9584,0.9755,0.95,0.97,0.0,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
node_oracle,800,0.5363,33,4.0,ok,0.9427,0.9655,0.925,0.97,0.0,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
node_oracle,800,0.5363,33,5.0,ok,0.9591,0.9763,0.9458,0.97,0.0,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
node_oracle,800,0.5363,33,6.0,ok,0.9503,0.9694,0.9083,0.97,0.0,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
node_oracle,800,0.5363,33,7.0,ok,0.9466,0.9667,0.9208,0.97,0.0,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
node_oracle,800,0.5363,33,8.0,ok,0.9503,0.9709,0.9292,0.97,0.0,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
node_oracle,800,0.5363,33,9.0,ok,0.9743,0.9838,0.9583,0.97,0.0,ba,tail,0.1,2,3000,800,88.0,212.10000000000002,ba_tail_p0.1_k2
wasserstein,800,0.0437,16,0.0,ok,0.5924,0.1494,0.9583,0.53,,er,clique,0.005,1,3000,800,9.0,12.0,er_clique_p0.005_k1
wasserstein,800,0.0437,16,1.0,ok,0.4554,0.0424,0.9583,0.53,,er,clique,0.005,1,3000,800,9.0,12.0,er_clique_p0.005_k1
