,src_node_id,dest_node_id
4135,607,892
4136,598,605
4137,489,523
4138,240,488
4139,776,780
4140,108,690
4141,478,480
4142,855,884
4143,427,483
4144,87,601
4145,130,210
4146,25,58
4147,361,498
4148,64,202
4149,947,976
4150,493,518
4151,465,495
4152,303,771
4153,619,644
4154,144,215
4155,200,399
4156,734,755
4157,367,390
4158,187,632
4159,7,299
4160,503,710
4161,678,688
4162,133,213
4163,762,791
4164,386,780
4165,210,464
4166,805,807
4167,218,965
4168,644,737
4169,861,875
4170,357,410
4171,202,601
4172,661,690
4173,208,599
4174,389,413
4175,960,968
4176,486,845
4177,515,767
4178,95,189
4179,114,278
4180,27,389
4181,446,463
4182,745,754
4183,767,883
4184,624,668
4185,460,767
4186,615,775
4187,180,208
4188,681,809
4189,645,900
4190,174,359
4191,379,741
4192,137,921
4193,175,177
4194,414,649
4195,14,335
4196,142,410
4197,475,919
4198,932,933
4199,246,663
4200,230,306
4201,410,915
4202,273,503
4203,2,41
4204,777,807
4205,890,932
4206,600,729
4207,359,367
4208,431,620
4209,950,954
4210,677,840
4211,79,90
4212,444,493
4213,177,226
4214,402,781
4215,773,790
4216,955,977
4217,337,488
4218,11,105
4219,359,585
4220,294,904
4221,114,652
4222,393,425
4223,359,988
4224,75,823
4225,276,502
4226,205,438
4227,242,304
4228,101,103
4229,34,60
4230,219,234
4231,554,957
4232,726,743
4233,447,474
4234,619,631
4235,856,872
4236,217,459
4237,585,699
4238,762,819
4239,152,637
4240,138,215
4241,266,490
4242,347,709
4243,54,508
4244,182,567
4245,63,364
4246,469,967
4247,196,903
4248,240,902
4249,19,773
4250,167,405
4251,404,963
4252,779,795
4253,654,927
4254,750,758
4255,41,100
4256,76,971
4257,137,599
4258,251,349
4259,145,194
4260,289,626
4261,516,979
4262,20,772
4263,278,492
4264,74,79
4265,76,553
4266,315,865
4267,27,93
4268,310,556
4269,456,798
4270,832,875
4271,489,579
4272,445,706
4273,359,444
4274,915,930
4275,902,906
4276,9,889
4277,11,299
4278,781,827
4279,235,269
4280,160,336
4281,371,381
4282,410,649
4283,381,934
4284,472,479
4285,184,459
4286,225,666
4287,229,242
4288,429,500
4289,986,987
4290,55,350
4291,773,921
4292,77,141
4293,43,269
4294,835,865
4295,18,571
4296,257,419
4297,208,892
4298,244,563
4299,137,217
4300,120,160
4301,447,502
4302,253,317
4303,91,388
4304,185,197
4305,610,870
4306,97,785
4307,334,542
4308,247,263
4309,435,437
4310,333,348
4311,757,868
4312,558,783
4313,86,126
4314,606,887
4315,237,256
4316,241,251
4317,577,613
4318,188,966
4319,194,213
4320,327,393
4321,63,407
4322,283,867
4323,232,262
4324,767,907
4325,642,810
4326,149,848
4327,576,605
4328,840,860
4329,663,689
4330,719,857
4331,496,738
4332,208,222
4333,198,408
4334,456,996
4335,231,290
4336,246,301
4337,599,737
4338,236,267
4339,293,852
4340,241,613
4341,393,854
4342,374,393
4343,17,790
4344,3,857
4345,772,904
4346,80,347
4347,263,271
4348,445,742
4349,376,692
4350,107,389
4351,346,837
4352,601,739
4353,286,345
4354,215,615
4355,251,936
4356,87,574
4357,22,463
4358,635,770
4359,155,674
4360,583,610
4361,346,615
4362,631,938
4363,22,320
4364,393,402
4365,212,930
4366,392,734
4367,343,374
4368,163,232
4369,12,471
4370,753,887
4371,181,456
4372,473,527
4373,348,351
4374,242,248
4375,186,432
4376,22,530
4377,705,926
4378,895,897
4379,20,49
4380,312,925
4381,43,116
4382,261,463
4383,428,440
4384,930,938
4385,416,867
4386,588,662
4387,606,953
4388,644,648
4389,848,880
4390,540,599
4391,381,509
4392,76,87
4393,39,95
4394,370,886
4395,390,897
4396,63,292
4397,196,863
4398,473,506
4399,457,991
4400,516,768
4401,293,301
4402,434,499
4403,482,495
4404,302,316
4405,251,294
4406,914,954
4407,145,251
4408,312,359
4409,317,409
4410,306,906
4411,775,790
4412,23,111
4413,150,745
4414,741,792
4415,47,97
4416,178,216
4417,307,310
4418,488,503
4419,665,672
4420,3,27
4421,729,743
4422,768,797
4423,242,711
4424,604,689
4425,141,659
4426,411,697
4427,286,317
4428,639,923
4429,487,488
4430,488,955
4431,553,610
4432,773,819
4433,313,391
4434,243,892
4435,761,773
4436,657,720
4437,613,641
4438,44,136
4439,49,288
4440,392,706
4441,821,982
4442,468,833
4443,527,612
4444,320,932
4445,20,77
4446,633,652
4447,723,758
4448,30,380
4449,230,516
4450,491,774
4451,20,190
4452,459,488
4453,43,231
4454,79,729
4455,666,797
4456,620,626
4457,19,911
4458,577,941
4459,5,206
4460,287,980
4461,766,773
4462,196,827
4463,952,968
4464,624,667
4465,788,927
4466,58,702
4467,559,608
4468,853,889
4469,356,417
4470,836,875
4471,447,970
4472,931,939
4473,183,692
4474,222,344
4475,594,813
4476,24,66
4477,430,875
4478,659,865
4479,455,456
4480,542,694
4481,122,190
4482,469,471
4483,642,685
4484,111,820
4485,93,459
4486,293,773
4487,116,924
4488,226,240
4489,383,392
4490,517,524
4491,497,775
4492,263,328
4493,929,944
4494,346,788
4495,441,634
4496,902,917
4497,393,765
4498,781,792
4499,106,116
4500,552,597
4501,626,937
4502,601,731
4503,773,791
4504,955,978
4505,244,316
4506,393,426
4507,139,182
4508,196,445
4509,438,488
4510,61,871
4511,44,113
4512,389,830
4513,179,730
4514,968,988
4515,160,687
4516,348,391
4517,115,392
4518,100,298
4519,172,213
4520,378,592
4521,619,632
4522,161,164
4523,196,731
4524,540,610
4525,261,391
4526,9,504
4527,464,698
4528,48,959
4529,571,614
4530,41,553
4531,666,848
4532,692,716
4533,33,93
4534,54,507
4535,185,264
4536,438,604
4537,904,935
4538,390,985
4539,194,208
4540,516,824
4541,261,987
4542,408,918
4543,453,611
4544,457,614
4545,202,807
4546,200,613
4547,828,968
4548,169,201
4549,250,932
4550,268,269
4551,802,821
4552,33,632
4553,129,631
4554,310,954
4555,174,219
4556,273,310
4557,776,830
4558,578,607
4559,479,712
4560,65,696
4561,408,602
4562,659,762
4563,129,917
4564,56,76
4565,233,585
4566,672,910
4567,349,359
4568,299,608
4569,669,902
4570,391,392
4571,106,112
4572,566,572
4573,187,489
4574,919,938
4575,548,914
4576,276,307
4577,610,697
4578,522,527
4579,173,859
4580,12,349
4581,453,507
4582,386,552
4583,78,980
4584,321,841
4585,639,653
4586,365,514
4587,147,717
4588,419,426
4589,257,309
4590,348,374
4591,631,877
4592,291,381
4593,190,619
4594,8,570
4595,622,680
4596,252,914
4597,208,891
4598,355,411
4599,137,218
4600,120,159
4601,657,837
4602,438,670
4603,368,605
4604,818,856
4605,145,724
4606,706,791
4607,318,489
4608,30,469
4609,364,375
4610,417,776
4611,201,959
4612,904,907
4613,44,537
4614,875,887
4615,87,415
4616,896,925
4617,495,692
4618,814,922
4619,152,215
4620,391,875
4621,231,630
4622,737,747
4623,495,803
4624,335,568
4625,408,954
4626,248,575
4627,251,271
4628,240,895
4629,222,416
4630,167,513
4631,11,825
4632,487,814
4633,569,599
4634,954,969
4635,26,350
4636,599,631
4637,94,119
4638,116,931
4639,702,888
4640,138,773
4641,122,374
4642,268,442
4643,287,488
4644,326,388
4645,273,274
4646,608,638
4647,901,916
4648,410,985
4649,488,692
4650,25,258
4651,777,785
4652,195,754
4653,340,393
4654,50,211
4655,488,513
4656,842,847
4657,129,240
4658,593,596
4659,101,331
4660,700,839
4661,186,205
4662,460,478
4663,78,103
4664,295,415
4665,587,765
4666,170,705
4667,101,425
4668,947,953
4669,370,442
4670,799,825
4671,53,187
4672,19,375
4673,610,792
4674,84,869
4675,213,577
4676,696,706
4677,345,488
4678,849,856
4679,119,170
4680,464,999
4681,213,295
4682,749,817
4683,342,391
4684,222,593
4685,148,694
4686,831,859
4687,744,752
4688,580,599
4689,31,771
4690,196,834
4691,952,995
4692,170,447
4693,996,999
4694,780,822
4695,363,426
4696,289,477
4697,144,599
4698,305,611
4699,444,938
4700,344,945
4701,426,632
4702,122,161
4703,520,611
4704,103,137
4705,659,687
4706,187,224
4707,837,886
4708,768,800
4709,327,596
4710,240,343
4711,604,692
4712,32,443
4713,235,307
4714,711,758
4715,367,848
4716,579,848
4717,7,237
4718,410,727
4719,600,680
4720,68,495
4721,488,950
4722,198,608
4723,288,734
4724,239,262
4725,358,410
4726,359,675
4727,402,696
4728,21,48
4729,664,776
4730,440,680
4731,372,790
4732,67,318
4733,49,273
4734,159,214
4735,697,733
4736,359,574
4737,273,841
4738,446,920
4739,64,89
4740,619,642
4741,709,772
4742,342,871
4743,215,221
4744,433,527
4745,367,396
4746,224,263
4747,412,665
4748,856,862
4749,204,219
4750,137,146
4751,743,754
4752,264,954
4753,179,1000
4754,15,66
4755,364,418
4756,305,850
4757,53,804
4758,477,632
4759,774,782
4760,40,616
4761,528,819
4762,391,819
4763,529,608
4764,546,600
4765,287,868
4766,94,364
4767,775,981
4768,278,613
4769,519,867
4770,28,902
4771,84,302
4772,783,792
4773,269,426
4774,914,933
4775,329,389
4776,227,320
4777,447,809
4778,157,599
4779,60,134
4780,353,394
4781,832,881
4782,280,522
4783,776,874
4784,139,383
4785,177,902
4786,3,770
4787,8,17
4788,660,674
4789,149,155
4790,150,208
4791,153,222
4792,444,495
4793,83,355
4794,342,696
4795,587,595
4796,1,402
4797,773,792
4798,955,991
4799,761,802
4800,636,672
4801,252,663
4802,363,518
4803,385,880
4804,150,418
4805,334,389
4806,484,492
4807,393,427
4808,743,801
4809,69,696
4810,57,792
4811,257,298
4812,438,487
4813,263,788
4814,379,399
4815,514,888
4816,190,439
4817,856,866
4818,700,734
4819,610,864
4820,355,359
4821,247,313
4822,428,511
4823,554,605
4824,9,72
4825,334,969
4826,210,699
4827,465,634
4828,460,959
4829,236,856
4830,698,719
4831,387,848
4832,62,80
4833,28,68
4834,783,978
4835,289,406
4836,641,955
4837,399,991
4838,366,602
4839,495,776
4840,261,988
4841,391,938
4842,408,774
4843,962,996
4844,624,928
4845,281,516
4846,483,954
4847,599,620
4848,268,272
4849,287,634
4850,289,739
4851,353,406
4852,23,24
4853,672,879
4854,198,212
4855,772,797
4856,595,874
4857,279,893
4858,64,767
4859,388,520
4860,713,741
4861,380,830
4862,77,892
4863,277,278
4864,337,521
4865,263,289
4866,164,190
4867,551,828
4868,613,917
4869,4,581
4870,282,299
4871,302,856
4872,186,839
4873,296,314
4874,31,63
4875,107,321
4876,522,526
4877,116,435
4878,229,244
4879,69,773
4880,539,613
4881,244,279
4882,705,773
4883,502,775
4884,743,973
4885,34,85
4886,782,806
4887,125,131
4888,548,608
4889,575,869
4890,447,508
4891,69,586
4892,252,255
4893,606,964
4894,5,97
4895,614,677
4896,210,679
4897,438,959
4898,27,588
4899,100,180
4900,286,763
4901,567,662
4902,162,565
4903,152,210
4904,246,247
4905,265,300
4906,124,647
4907,737,748
4908,576,607
4909,284,375
4910,727,735
4911,124,632
4912,399,550
4913,170,356
4914,962,976
4915,954,976
4916,638,904
4917,448,990
4918,127,149
4919,350,492
4920,599,743
4921,73,849
4922,77,777
4923,776,801
4924,815,959
4925,47,293
4926,441,580
4927,384,622
4928,240,318
4929,8,460
4930,599,961
4931,359,422
4932,69,204
4933,488,516
4934,2,23
4935,150,151
4936,9,791
4937,601,741
4938,665,834
4939,863,869
4940,573,603
4941,359,648
4942,160,435
4943,142,868
4944,211,391
4945,87,798
4946,402,604
4947,562,938
4948,395,465
4949,753,873
4950,171,188
4951,407,776
4952,596,759
4953,281,408
4954,433,755
4955,706,728
4956,205,222
4957,706,833
4958,134,216
4959,81,340
4960,856,927
4961,127,795
4962,567,600
4963,199,392
4964,223,266
4965,737,938
4966,154,696
4967,464,919
4968,524,818
4969,250,287
4970,800,809
4971,340,669
4972,841,984
4973,477,516
4974,650,876
4975,464,776
4976,688,936
4977,232,300
4978,269,312
4979,862,913
4980,918,943
4981,595,750
4982,6,593
4983,344,963
4984,736,889
4985,555,956
4986,137,529
4987,867,873
4988,50,387
4989,362,369
4990,441,770
4991,832,864
4992,140,146
4993,433,486
4994,326,359
4995,150,969
4996,833,839
4997,388,608
4998,376,737
4999,139,348
5000,984,994
5001,51,960
5002,972,986
5003,466,509
5004,104,391
5005,717,884
5006,739,740
5007,230,509
5008,34,322
5009,769,797
5010,556,581
5011,133,660
5012,440,562
5013,829,977
5014,851,889
5015,998,1000
5016,432,898
5017,359,676
5018,325,344
5019,218,526
5020,1,38
5021,460,505
5022,295,444
5023,829,840
5024,669,749
5025,947,971
5026,109,930
5027,630,670
5028,322,361
5029,367,393
5030,247,675
5031,544,595
5032,125,203
5033,678,685
5034,243,318
5035,134,187
5036,861,870
5037,951,996
5038,631,632
5039,364,417
5040,72,116
5041,516,576
5042,571,575
5043,900,925
5044,808,832
5045,444,521
5046,9,60
5047,191,776
5048,654,662
5049,468,511
5050,516,589
5051,788,820
5052,28,103
5053,167,368
5054,208,370
5055,525,534
5056,550,935
5057,516,875
5058,632,751
5059,392,416
5060,447,863
5061,435,959
5062,699,724
5063,538,600
5064,685,995
5065,632,672
5066,525,892
5067,528,577
5068,37,46
5069,452,495
5070,603,819
5071,354,785
5072,449,525
5073,13,134
5074,142,488
5075,383,390
5076,7,944
5077,484,815
5078,673,796
5079,359,403
5080,604,610
5081,181,983
5082,215,707
5083,471,569
5084,232,865
5085,607,629
5086,8,20
5087,391,410
5088,890,929
5089,232,754
5090,660,673
5091,488,588
5092,539,880
5093,484,525
5094,286,287
5095,182,350
5096,773,785
5097,39,767
5098,10,453
5099,748,749
5100,363,515
5101,187,309
5102,334,388
5103,264,473
5104,455,666
5105,40,114
5106,817,819
5107,282,650
5108,469,526
5109,434,915
5110,968,982
5111,969,974
5112,402,445
5113,643,659
5114,593,970
5115,510,564
5116,209,963
5117,48,972
5118,124,178
5119,856,865
5120,611,678
5121,260,700
5122,9,506
5123,744,964
5124,465,748
5125,15,180
5126,9,73
5127,818,955
5128,90,100
5129,222,615
5130,167,170
5131,887,889
5132,465,522
5133,131,727
5134,889,909
5135,62,79
5136,465,921
5137,965,990
5138,330,367
5139,156,167
5140,962,995
5141,547,945
5142,157,517
5143,659,835
5144,384,390
5145,188,359
5146,893,910
5147,680,810
5148,324,760
5149,71,353
5150,806,916
5151,93,425
5152,25,697
5153,297,702
5154,120,898
5155,234,263
5156,418,480
5157,183,218
5158,530,611
5159,7,795
5160,463,489
5161,186,838
5162,573,696
5163,919,944
5164,731,748
5165,34,266
5166,647,998
5167,172,392
5168,743,883
5169,87,759
5170,921,943
5171,126,966
5172,220,257
5173,58,94
5174,652,672
5175,687,773
5176,548,607
5177,838,889
5178,271,284
5179,253,320
5180,290,292
5181,644,685
5182,376,420
5183,550,571
5184,348,643
5185,640,680
5186,202,534
5187,472,894
5188,875,885
5189,767,831
5190,628,873
5191,444,674
5192,51,454
5193,202,888
5194,388,423
5195,466,955
5196,265,444
5197,447,904
5198,157,762
5199,508,664
5200,146,361
5201,65,89
5202,617,662
5203,392,488
5204,637,713
5205,421,438
5206,850,878
5207,702,773
5208,267,544
5209,379,540
5210,59,670
5211,207,270
5212,273,276
5213,149,399
5214,901,926
5215,776,804
5216,501,922
5217,984,989
5218,107,113
5219,111,601
5220,442,494
5221,664,687
5222,613,827
5223,777,787
5224,263,270
5225,781,843
5226,159,947
5227,108,615
5228,989,998
5229,608,798
5230,742,748
5231,319,565
5232,621,665
5233,730,904
5234,258,317
5235,608,931
5236,380,408
5237,126,136
5238,111,294
5239,575,597
5240,386,401
5241,260,824
5242,565,587
5243,765,803
5244,35,954
5245,91,210
5246,740,741
5247,116,319
5248,100,646
5249,726,954
5250,947,951
5251,874,879
5252,274,545
5253,19,486
5254,643,684
5255,382,608
5256,40,58
5257,558,573
5258,100,275
5259,191,192
5260,120,208
5261,462,488
5262,359,882
5263,895,904
5264,403,984
5265,243,279
5266,137,248
5267,120,125
5268,67,105
5269,360,942
5270,398,721
5271,696,708
5272,757,980
5273,903,924
5274,912,924
5275,455,787
5276,456,496
5277,662,705
5278,614,712
5279,33,135
5280,533,596
5281,256,323
5282,275,320
5283,670,711
5284,430,610
5285,948,989
5286,342,374
5287,323,468
5288,623,735
5289,184,535
5290,793,816
5291,351,510
5292,447,977
5293,767,934
5294,128,150
5295,75,484
5296,175,959
5297,637,638
5298,251,289
5299,435,924
5300,289,590
5301,53,543
5302,828,913
5303,392,460
5304,302,330
5305,555,588
5306,225,315
5307,520,976
5308,547,876
5309,388,562
5310,80,230
5311,279,843
5312,708,709
5313,690,882
5314,489,527
5315,604,920
5316,326,358
5317,635,736
5318,288,954
5319,627,672
5320,972,985
5321,777,783
5322,958,978
5323,8,47
5324,711,748
5325,490,502
5326,488,551
5327,198,973
5328,423,996
5329,427,495
5330,444,453
5331,282,482
5332,376,514
5333,392,797
5334,431,707
5335,553,613
5336,329,773
5337,907,936
5338,657,707
5339,125,375
5340,610,743
5341,370,378
5342,460,508
5343,947,972
5344,31,391
5345,697,735
5346,644,954
5347,373,748
5348,282,685
5349,56,999
5350,243,315
5351,333,441
5352,602,962
5353,908,911
5354,33,453
5355,718,812
5356,297,474
5357,540,568
5358,903,904
5359,357,390
5360,364,420
5361,182,735
5362,662,741
5363,523,699
5364,9,61
5365,230,739
5366,701,722
5367,228,258
5368,446,459
5369,559,611
5370,634,676
5371,853,892
5372,96,432
5373,351,361
5374,24,67
5375,598,938
5376,785,891
5377,783,790
5378,36,433
5379,332,526
5380,172,817
5381,632,671
5382,121,809
5383,966,967
5384,323,841
5385,20,857
5386,975,992
5387,832,883
5388,287,318
5389,263,315
5390,251,761
5391,184,221
5392,22,34
5393,868,876
5394,391,415
5395,466,480
5396,68,320
5397,325,407
5398,206,406
5399,427,451
5400,773,786
5401,955,989
5402,579,961
5403,851,862
5404,924,940
5405,359,589
5406,182,206
5407,441,458
5408,221,614
5409,148,195
5410,242,292
5411,541,572
5412,389,825
5413,493,501
5414,544,562
5415,124,177
5416,159,466
5417,253,277
5418,844,860
5419,455,953
5420,540,611
5421,137,144
5422,922,935
5423,443,900
5424,27,707
5425,9,74
5426,86,102
5427,90,99
5428,275,501
5429,39,102
5430,495,556
5431,354,406
5432,461,464
5433,724,736
5434,563,612
5435,118,693
5436,853,954
5437,698,717
5438,594,612
5439,965,991
5440,354,376
5441,391,797
5442,73,714
5443,439,521
5444,24,103
5445,444,867
5446,84,460
5447,284,286
5448,412,449
5449,255,289
5450,771,778
5451,274,488
5452,629,630
5453,23,187
5454,693,743
5455,127,383
5456,350,390
5457,672,873
5458,859,866
5459,198,210
5460,642,654
5461,457,470
5462,772,799
5463,131,139
5464,845,889
5465,517,604
5466,263,408
5467,980,996
5468,445,623
5469,16,838
5470,35,495
5471,345,683
5472,2,160
5473,226,378
5474,285,875
5475,837,848
5476,854,888
5477,530,610
5478,202,497
5479,344,447
5480,450,592
5481,377,986
5482,601,698
5483,215,458
5484,319,380
5485,743,884
5486,467,567
5487,158,168
5488,254,287
5489,295,449
5490,847,861
5491,386,598
5492,44,82
5493,913,927
5494,20,25
5495,282,790
5496,527,970
5497,799,851
5498,899,925
5499,22,988
5500,701,956
5501,438,524
5502,40,716
5503,227,975
5504,283,589
5505,558,779
5506,430,748
5507,244,853
5508,544,844
5509,437,470
5510,209,605
5511,477,570
5512,332,359
5513,905,911
5514,388,426
5515,284,329
5516,306,785
5517,914,978
5518,165,222
5519,935,938
5520,241,812
5521,296,950
5522,519,809
5523,495,913
5524,632,722
5525,103,386
5526,365,389
5527,466,604
5528,13,105
5529,470,848
5530,37,103
5531,23,50
5532,651,999
5533,599,741
5534,433,508
5535,35,388
5536,457,498
5537,56,60
5538,237,606
5539,776,803
5540,668,958
5541,119,602
5542,85,730
5543,984,992
5544,655,678
5545,488,685
5546,784,964
5547,98,339
5548,958,973
5549,341,947
5550,56,474
5551,669,997
5552,777,995
5553,103,861
5554,570,602
5555,363,698
5556,756,899
5557,863,875
5558,276,739
5559,280,903
5560,472,511
5561,816,854
5562,390,424
5563,393,406
5564,697,708
5565,291,301
5566,369,533
5567,947,952
5568,748,837
5569,714,757
5570,330,912
5571,367,499
5572,852,867
5573,839,889
5574,20,53
5575,6,10
5576,199,619
5577,696,707
5578,291,610
5579,459,464
5580,223,381
5581,653,844
5582,580,830
5583,286,955
5584,98,759
5585,666,773
5586,389,422
5587,563,601
5588,485,527
5589,383,754
5590,208,495
5591,137,422
5592,396,721
5593,905,939
5594,853,865
5595,779,848
5596,546,585
5597,360,369
5598,388,390
5599,118,399
5600,632,773
5601,84,275
5602,505,830
5603,637,639
5604,858,896
5605,142,143
5606,435,921
5607,289,591
5608,75,116
5609,581,698
5610,249,323
5611,220,708
5612,466,584
5613,729,892
5614,287,440
5615,488,499
5616,150,870
5617,23,478
5618,581,608
5619,28,586
5620,140,148
5621,607,784
5622,187,219
5623,337,580
5624,376,739
5625,984,996
5626,419,954
5627,368,399
5628,80,315
5629,111,485
5630,258,495
5631,7,228
5632,428,955
5633,105,734
5634,310,435
5635,130,213
5636,22,495
5637,761,777
5638,162,252
5639,587,653
5640,242,438
5641,920,943
5642,393,434
5643,252,893
5644,242,263
5645,535,536
5646,230,814
5647,358,377
5648,103,566
5649,346,353
5650,969,980
5651,126,909
5652,55,393
5653,97,767
5654,261,288
5655,300,308
5656,359,787
5657,605,607
5658,895,929
5659,235,773
5660,382,724
5661,137,149
5662,743,757
5663,463,781
5664,432,456
5665,90,149
5666,18,664
5667,740,847
5668,153,607
5669,266,322
5670,692,756
5671,527,817
5672,432,437
5673,606,778
5674,456,467
5675,495,525
5676,444,523
5677,208,606
5678,389,410
5679,892,905
5680,143,169
5681,343,961
5682,238,279
5683,275,289
5684,40,609
5685,424,642
5686,339,624
5687,745,759
5688,63,452
5689,357,741
5690,33,787
5691,87,454
5692,797,813
5693,356,421
5694,284,388
5695,413,550
5696,24,94
5697,466,898
5698,158,972
5699,329,392
5700,624,901
5701,80,987
5702,576,994
5703,302,429
5704,12,651
5705,528,579
5706,716,739
5707,483,516
5708,146,594
5709,975,989
5710,388,557
5711,28,598
5712,137,877
5713,626,835
5714,56,100
5715,441,911
5716,442,444
5717,388,958
5718,485,512
5719,47,355
5720,564,565
5721,694,750
5722,284,893
5723,488,757
5724,2,36
5725,22,33
5726,368,419
5727,82,894
5728,46,219
5729,432,834
5730,713,938
5731,506,799
5732,126,222
5733,587,594
5734,402,776
5735,773,787
5736,955,990
5737,720,736
5738,389,540
5739,65,876
5740,136,383
5741,52,836
5742,159,166
5743,532,590
5744,160,629
5745,182,205
5746,276,396
5747,373,602
5748,549,613
5749,735,856
5750,382,406
5751,242,291
5752,124,195
5753,18,594
5754,420,826
5755,447,451
5756,856,867
5757,548,566
5758,554,561
5759,844,859
5760,147,391
5761,200,255
5762,762,822
5763,318,368
5764,912,942
5765,485,632
5766,170,218
5767,5,31
5768,29,133
5769,892,917
5770,24,388
5771,265,386
5772,287,835
5773,51,431
5774,115,810
5775,177,760
5776,251,457
5777,427,868
5778,47,413
5779,226,272
5780,542,952
5781,56,72
5782,240,283
5783,86,897
5784,915,923
5785,349,355
5786,463,495
5787,136,445
5788,49,111
5789,781,824
5790,1,450
5791,129,183
5792,240,249
5793,703,737
5794,49,510
5795,232,613
5796,60,736
5797,299,894
5798,153,428
5799,259,953
5800,8,792
5801,158,167
5802,364,914
5803,163,221
5804,933,937
5805,790,802
5806,187,727
5807,539,612
5808,31,480
5809,106,287
5810,666,669
5811,847,862
5812,619,709
5813,913,928
5814,658,733
5815,196,302
5816,679,683
5817,355,407
5818,265,915
5819,161,196
5820,187,924
5821,282,902
5822,550,569
5823,238,445
5824,438,523
5825,175,600
5826,537,573
5827,409,924
5828,66,485
5829,306,566
5830,286,760
5831,473,483
5832,516,647
5833,62,81
5834,780,782
5835,356,368
5836,524,872
5837,197,938
5838,733,748
5839,94,320
5840,366,571
5841,792,931
5842,388,425
5843,141,209
5844,254,698
5845,508,682
5846,339,346
5847,568,585
5848,3,129
5849,464,500
5850,17,109
5851,255,429
5852,111,893
5853,439,824
5854,331,389
5855,116,935
5856,149,393
5857,702,741
5858,316,426
5859,262,664
5860,393,859
5861,103,116
5862,764,792
5863,90,837
5864,475,763
5865,607,676
5866,297,555
5867,777,789
5868,230,373
5869,215,521
5870,32,451
5871,989,1000
5872,2,108
5873,168,643
5874,117,219
5875,573,598
5876,79,155
5877,411,721
5878,385,956
5879,514,915
5880,402,601
5881,830,889
5882,531,568
5883,583,773
5884,234,607
5885,143,769
5886,67,103
5887,696,734
5888,241,318
5889,848,875
5890,320,762
5891,508,778
5892,912,998
5893,804,805
5894,536,538
5895,389,423
5896,480,488
5897,192,564
5898,434,524
5899,504,510
5900,653,683
5901,580,603
5902,184,529
5903,853,866
5904,909,916
5905,606,632
5906,388,389
5907,251,303
5908,783,832
5909,93,734
5910,455,477
5911,555,935
5912,497,675
5913,632,693
5914,84,387
5915,436,514
5916,110,683
5917,23,100
5918,278,303
5919,651,777
5920,741,797
5921,488,494
5922,127,184
5923,441,773
5924,281,750
5925,729,748
5926,268,474
5927,751,873
5928,73,848
5929,626,678
5930,226,312
5931,279,828
5932,230,264
5933,160,237
5934,368,394
5935,206,287
5936,387,409
5937,868,882
5938,842,879
5939,202,400
5940,401,613
5941,902,973
5942,336,605
5943,860,863
5944,882,955
5945,600,785
5946,358,390
5947,286,425
5948,35,105
5949,43,688
5950,539,553
5951,389,952
5952,493,516
5953,683,992
5954,630,667
5955,964,971
5956,103,555
5957,367,400
5958,260,564
5959,648,669
5960,173,573
5961,157,346
5962,486,516
5963,605,608
5964,378,552
5965,429,870
5966,376,501
5967,787,852
5968,100,495
5969,270,313
5970,364,422
5971,516,545
5972,256,660
5973,559,647
5974,208,605
5975,389,411
5976,654,659
5977,394,485
5978,684,904
5979,31,867
5980,473,475
5981,222,290
5982,148,579
5983,156,224
5984,529,596
5985,642,789
5986,24,93
5987,140,580
5988,248,739
5989,14,103
5990,914,921
5991,699,735
5992,572,581
5993,771,804
5994,632,665
5995,377,405
5996,629,643
5997,736,751
5998,353,398
5999,189,868
6000,426,600
6001,329,359
6002,975,990
6003,98,448
6004,713,717
6005,32,101
6006,117,125
6007,388,957
6008,136,203
6009,485,505
6010,600,610
6011,359,402
6012,604,611
6013,380,643
6014,34,513
6015,51,607
6016,299,613
6017,863,913
6018,245,336
6019,83,351
6020,601,736
6021,781,996
6022,621,739
6023,74,610
6024,369,896
6025,97,463
6026,134,712
6027,372,837
6028,830,848
6029,481,989
6030,674,804
6031,227,600
6032,172,187
6033,619,625
6034,124,179
6035,69,594
6036,752,829
6037,762,821
6038,228,241
6039,229,288
6040,181,219
6041,791,792
6042,922,933
6043,425,653
6044,161,391
6045,15,34
6046,37,570
6047,536,578
6048,904,926
6049,250,363
6050,192,588
6051,767,770
6052,383,527
6053,366,453
6054,438,984
6055,594,610
6056,191,690
6057,156,188
6058,247,249
6059,689,907
6060,767,996
6061,465,811
6062,127,387
6063,538,904
6064,456,613
6065,496,716
6066,460,610
6067,363,381
6068,771,776
6069,384,391
6070,116,605
6071,125,791
6072,893,905
6073,289,743
6074,183,435
6075,629,743
6076,175,215
6077,859,880
6078,452,464
6079,141,995
6080,435,644
6081,185,935
6082,422,904
6083,136,154
6084,32,89
6085,570,866
6086,279,740
6087,618,686
6088,929,961
6089,837,842
6090,694,705
6091,627,678
6092,282,303
6093,730,937
6094,768,929
6095,448,463
6096,731,759
6097,359,672
6098,47,602
6099,967,991
6100,865,881
6101,158,166
6102,986,989
6103,712,771
6104,143,524
6105,31,78
6106,364,913
6107,392,760
6108,649,653
6109,921,946
6110,351,687
6111,190,757
6112,248,291
6113,1,160
6114,527,605
6115,195,222
6116,271,287
6117,241,388
6118,740,940
6119,562,612
6120,447,512
6121,473,855
6122,438,665
6123,428,479
6124,692,702
6125,605,695
6126,78,531
6127,640,673
6128,805,972
6129,19,65
6130,634,640
6131,99,243
